,train_file,predict
2376,train/cat/cat.859.jpg,泰国暹罗猫
2377,train/dog/dog.5901.jpg,大白熊
2378,train/cat/cat.716.jpg,孟买猫
2379,train/dog/dog.3601.jpg,比格猎犬
2380,train/cat/cat.121.jpg,泰国暹罗猫
2381,train/dog/dog.2289.jpg,拉布拉多
2382,train/dog/dog.10354.jpg,西施犬
2383,train/cat/cat.9133.jpg,俄罗斯蓝猫
2384,train/cat/cat.12010.jpg,苏格兰折耳猫
2385,train/cat/cat.7584.jpg,奶牛猫
2386,train/cat/cat.11647.jpg,缅因猫
2387,train/cat/cat.9474.jpg,美国短毛猫
2388,train/dog/dog.10690.jpg,金毛犬
2389,train/cat/cat.5177.jpg,三色猫
2390,train/dog/dog.6995.jpg,捕鼠㹴犬
2391,train/cat/cat.10149.jpg,孟买猫
2392,train/dog/dog.2812.jpg,阿根廷杜高犬
2393,train/dog/dog.8228.jpg,中国昆明犬
2394,train/cat/cat.2112.jpg,四川简州猫
2395,train/dog/dog.4746.jpg,德牧/德国牧羊犬
2396,train/cat/cat.4381.jpg,美国硬毛猫
2397,train/cat/cat.3969.jpg,挪威森林猫
2398,train/cat/cat.4765.jpg,中国狸花猫
2399,train/cat/cat.9354.jpg,孟买猫
2400,train/cat/cat.8236.jpg,布偶猫
2401,train/cat/cat.1196.jpg,索马里猫
2402,train/dog/dog.6771.jpg,西高地白梗
2403,train/dog/dog.10645.jpg,拉布拉多
2404,train/cat/cat.6703.jpg,非动物
2405,train/cat/cat.10572.jpg,埃及猫
2406,train/dog/dog.3955.jpg,捕鼠㹴犬
2407,train/dog/dog.3038.jpg,意大利灵缇犬
2408,train/cat/cat.1369.jpg,美国硬毛猫
2409,train/dog/dog.1490.jpg,杂交狗
2410,train/dog/dog.5499.jpg,猎浣熊犬
2411,train/cat/cat.9315.jpg,家猫
2412,train/dog/dog.84.jpg,意大利灵缇犬
2413,train/dog/dog.8592.jpg,斯塔福斗牛梗
2414,train/dog/dog.10955.jpg,海根猎犬
2415,train/dog/dog.11655.jpg,拉布拉多
2416,train/cat/cat.7255.jpg,英国长毛猫
2417,train/dog/dog.3080.jpg,马尔济斯
2418,train/cat/cat.11912.jpg,雪鞋猫
2419,train/dog/dog.660.jpg,波希米亚牧羊犬
2420,train/dog/dog.11615.jpg,小猎犬拉布拉多杂交狗
2421,train/cat/cat.826.jpg,中国狸花猫
2422,train/dog/dog.7487.jpg,史毕诺犬
2423,train/cat/cat.1136.jpg,埃及猫
2424,train/cat/cat.8283.jpg,英国短毛猫
2425,train/dog/dog.1677.jpg,迷你雪纳瑞
2426,train/dog/dog.3876.jpg,拉布拉多
2427,train/cat/cat.4872.jpg,马恩岛猫
2428,train/cat/cat.7557.jpg,缅因猫
2429,train/dog/dog.10625.jpg,瑞士猎犬
2430,train/dog/dog.1552.jpg,拉布拉多
2431,train/cat/cat.10385.jpg,美国短毛猫
2432,train/dog/dog.6143.jpg,凯恩梗
2433,train/dog/dog.6916.jpg,穆托尔猎犬
2434,train/dog/dog.454.jpg,非洲野犬
2435,train/dog/dog.1787.jpg,大瑞士山地犬
2436,train/dog/dog.2957.jpg,拉布拉多
2437,train/cat/cat.5172.jpg,三色猫
2438,train/dog/dog.11621.jpg,迷你雪纳瑞
2439,train/cat/cat.7193.jpg,狮子猫
2440,train/dog/dog.1173.jpg,老式英国斗牛犬
2441,train/dog/dog.448.jpg,戈登塞特犬
2442,train/cat/cat.2300.jpg,四川简州猫
2443,train/dog/dog.10681.jpg,平毛巡回猎犬
2444,train/cat/cat.8794.jpg,狮子猫
2445,train/cat/cat.4465.jpg,俄罗斯蓝猫
2446,train/cat/cat.11747.jpg,美国短毛猫
2447,train/cat/cat.6169.jpg,孟买猫
2448,train/dog/dog.4053.jpg,西施犬
2449,train/dog/dog.3838.jpg,大白熊
2450,train/dog/dog.7905.jpg,安纳托利亚牧羊犬
2451,train/dog/dog.3989.jpg,澳洲野狗
2452,train/cat/cat.3105.jpg,马恩岛猫
2453,train/cat/cat.7724.jpg,孟买猫
2454,train/dog/dog.11281.jpg,俄罗斯高加索犬
2455,train/dog/dog.5515.jpg,曼彻斯特梗
2456,train/cat/cat.11057.jpg,狮子猫
2457,train/dog/dog.10300.jpg,斑点狗
2458,train/cat/cat.6988.jpg,巴比诺猫
2459,train/dog/dog.6177.jpg,贝克哈沃德狗
2460,train/cat/cat.4814.jpg,孟加拉猫
2461,train/cat/cat.415.jpg,中国狸花猫
2462,train/dog/dog.12197.jpg,迷你鹿犬
2463,train/cat/cat.509.jpg,奶牛猫
2464,train/dog/dog.7796.jpg,拉贾帕拉耶姆犬
2465,train/dog/dog.9954.jpg,杂交狗
2466,train/dog/dog.8021.jpg,澳洲野狗
2467,train/cat/cat.10932.jpg,奶牛猫
2468,train/dog/dog.6629.jpg,依比沙猎犬
2469,train/dog/dog.11825.jpg,中华田园犬
2470,train/dog/dog.3010.jpg,中国昆明犬
2471,train/dog/dog.1118.jpg,圣日尔曼指示猎犬
2472,train/cat/cat.7700.jpg,奶牛猫
2473,train/dog/dog.2525.jpg,迷你鹿犬
2474,train/cat/cat.7098.jpg,哈瓦那棕猫
2475,train/cat/cat.187.jpg,虎斑猫
2476,train/cat/cat.4782.jpg,奶牛猫
2477,train/cat/cat.6395.jpg,美国短毛猫
2478,train/cat/cat.11521.jpg,四川简州猫
2479,train/cat/cat.9640.jpg,玳瑁猫
2480,train/cat/cat.8134.jpg,孟买猫
2481,train/cat/cat.2607.jpg,奶牛猫
2482,train/dog/dog.4553.jpg,贵宾犬/贵妇犬
2483,train/dog/dog.106.jpg,意大利灵缇犬
2484,train/dog/dog.10490.jpg,杰克罗素梗
2485,train/dog/dog.3172.jpg,史宾格犬
2486,train/cat/cat.11400.jpg,缅因猫
2487,train/cat/cat.3869.jpg,挪威森林猫
2488,train/dog/dog.2781.jpg,比特狗
2489,train/cat/cat.4968.jpg,美国短毛猫
2490,train/cat/cat.9774.jpg,狮子猫
2491,train/cat/cat.2577.jpg,缅因猫
2492,train/dog/dog.2043.jpg,英国猎狐犬
2493,train/dog/dog.5996.jpg,德牧/德国牧羊犬
2494,train/dog/dog.9090.jpg,非动物
2495,train/dog/dog.6713.jpg,切萨皮克海湾寻回犬
2496,train/cat/cat.12314.jpg,土耳其安哥拉猫
2497,train/dog/dog.6316.jpg,可卡
2498,train/cat/cat.4228.jpg,玳瑁猫
2499,train/cat/cat.9172.jpg,孟买猫
2500,train/dog/dog.2400.jpg,巴吉度犬
2501,train/dog/dog.2391.jpg,白色德国牧羊犬
2502,train/dog/dog.3033.jpg,峡谷㹴
2503,train/dog/dog.3290.jpg,杂交狗
2504,train/cat/cat.6795.jpg,奶牛猫
2505,train/cat/cat.2233.jpg,中国狸花猫
2506,train/dog/dog.1494.jpg,可卡
2507,train/cat/cat.6224.jpg,孟买猫
2508,train/cat/cat.3364.jpg,美国短毛猫
2509,train/dog/dog.8305.jpg,拉布拉多
2510,train/dog/dog.7793.jpg,大树猎犬
2511,train/dog/dog.537.jpg,穆托尔猎犬
2512,train/cat/cat.11182.jpg,玳瑁猫
2513,train/dog/dog.828.jpg,斯塔福斗牛梗
2514,train/cat/cat.1655.jpg,美国短毛猫
2515,train/dog/dog.6630.jpg,拉萨犬
2516,train/cat/cat.11232.jpg,孟买猫
2517,train/cat/cat.7983.jpg,孟买猫
2518,train/cat/cat.4957.jpg,美国短毛猫
2519,train/dog/dog.7848.jpg,杰克罗素梗
2520,train/dog/dog.5335.jpg,海根猎犬
2521,train/dog/dog.8136.jpg,吉娃娃犬
2522,train/dog/dog.12282.jpg,意大利灵缇犬
2523,train/cat/cat.792.jpg,埃及猫
2524,train/dog/dog.2202.jpg,阿根廷杜高犬
2525,train/dog/dog.4580.jpg,杂交狗
2526,train/cat/cat.11783.jpg,俄罗斯蓝猫
2527,train/cat/cat.4489.jpg,中国狸花猫
2528,train/cat/cat.9035.jpg,短毛家猫
2529,train/cat/cat.7513.jpg,孟买猫
2530,train/cat/cat.8665.jpg,哈瓦那棕猫
2531,train/dog/dog.3317.jpg,拳师犬
2532,train/dog/dog.5954.jpg,比特狗
2533,train/dog/dog.2737.jpg,希腊猎犬
2534,train/cat/cat.10647.jpg,挪威森林猫
2535,train/cat/cat.7362.jpg,苏俄猎狼犬
2536,train/dog/dog.11151.jpg,中亚牧羊犬
2537,train/cat/cat.222.jpg,挪威森林猫
2538,train/cat/cat.8486.jpg,孟买猫
2539,train/dog/dog.281.jpg,可卡
2540,train/dog/dog.932.jpg,惠比特犬
2541,train/dog/dog.5012.jpg,戈登塞特犬
2542,train/cat/cat.10731.jpg,雪鞋猫
2543,train/dog/dog.10603.jpg,金毛犬
2544,train/dog/dog.7736.jpg,斯塔福斗牛梗
2545,train/cat/cat.9418.jpg,奶牛猫
2546,train/dog/dog.9111.jpg,迷你贝吉格里芬凡丁犬
2547,train/dog/dog.9093.jpg,边境牧羊犬
2548,train/cat/cat.4395.jpg,孟买猫
2549,train/cat/cat.1942.jpg,狮子猫
2550,train/dog/dog.7732.jpg,拉萨犬
2551,train/cat/cat.10902.jpg,孟买猫
2552,train/cat/cat.4414.jpg,奶牛猫
2553,train/dog/dog.2335.jpg,金毛犬
2554,train/dog/dog.148.jpg,迷你鹿犬
2555,train/cat/cat.58.jpg,西伯利亚猫
2556,train/cat/cat.4410.jpg,缅因猫
2557,train/cat/cat.5697.jpg,狸猫
2558,train/dog/dog.8667.jpg,腊肠犬
2559,train/dog/dog.1529.jpg,蝴蝶犬
2560,train/cat/cat.7223.jpg,缅因猫
2561,train/dog/dog.6344.jpg,拉布拉多
2562,train/dog/dog.4229.jpg,雪纳瑞/标准雪纳瑞
2563,train/cat/cat.6454.jpg,狮子猫
2564,train/cat/cat.1461.jpg,巴比诺猫
2565,train/dog/dog.4740.jpg,拉布拉多
2566,train/dog/dog.6569.jpg,威玛猎犬
2567,train/dog/dog.5960.jpg,拉布拉多
2568,train/dog/dog.2338.jpg,威尔士柯基
2569,train/cat/cat.11717.jpg,三色猫
2570,train/dog/dog.8385.jpg,吉娃娃犬
2571,train/cat/cat.9395.jpg,塞尔凯克卷毛猫
2572,train/dog/dog.9382.jpg,意大利灵缇犬
2573,train/dog/dog.7650.jpg,牛头梗
2574,train/dog/dog.2936.jpg,凯恩梗
2575,train/cat/cat.5195.jpg,埃及猫
2576,train/dog/dog.6.jpg,斯塔福斗牛梗
2577,train/dog/dog.6762.jpg,可卡
2578,train/cat/cat.657.jpg,三色猫
2579,train/cat/cat.5674.jpg,奶牛猫
2580,train/dog/dog.10169.jpg,西藏梗
2581,train/dog/dog.4291.jpg,迷你贝吉格里芬凡丁犬
2582,train/cat/cat.8261.jpg,美国硬毛猫
2583,train/dog/dog.6395.jpg,英国猎狐犬
2584,train/dog/dog.8698.jpg,德牧/德国牧羊犬
2585,train/cat/cat.8781.jpg,孟加拉猫
2586,train/dog/dog.5115.jpg,斯塔福斗牛梗
2587,train/cat/cat.10359.jpg,狮子猫
2588,train/dog/dog.11408.jpg,中华田园犬
2589,train/dog/dog.48.jpg,中华田园犬
2590,train/dog/dog.1548.jpg,意大利灵缇犬
2591,train/cat/cat.4061.jpg,美国短毛猫
2592,train/cat/cat.1505.jpg,玳瑁猫
2593,train/cat/cat.2625.jpg,三色猫
2594,train/cat/cat.1909.jpg,挪威森林猫
2595,train/dog/dog.957.jpg,拉萨犬
2596,train/dog/dog.10188.jpg,黑狼犬
2597,train/dog/dog.277.jpg,德牧/德国牧羊犬
2598,train/dog/dog.4480.jpg,拉布拉多
2599,train/cat/cat.3087.jpg,孟买猫
2600,train/cat/cat.1792.jpg,塞尔凯克卷毛猫
2601,train/dog/dog.9532.jpg,凯恩梗
2602,train/cat/cat.3142.jpg,英国短毛猫
2603,train/dog/dog.11582.jpg,树枝田纳西州斑点狗
2604,train/dog/dog.4973.jpg,比利牛斯獒犬
2605,train/cat/cat.6343.jpg,雪鞋猫
2606,train/dog/dog.11200.jpg,拉布拉多
2607,train/dog/dog.9371.jpg,史宾格犬
2608,train/dog/dog.7976.jpg,罗威纳犬
2609,train/cat/cat.10161.jpg,马恩岛猫
2610,train/dog/dog.8070.jpg,依比沙猎犬
2611,train/dog/dog.12275.jpg,杂交狗
2612,train/cat/cat.1912.jpg,短毛家猫
2613,train/dog/dog.7822.jpg,英国猎浣熊犬
2614,train/dog/dog.1931.jpg,喜乐蒂
2615,train/dog/dog.10417.jpg,威尔士牧羊犬
2616,train/cat/cat.502.jpg,狮子猫
2617,train/dog/dog.11077.jpg,德国狐狸犬
2618,train/cat/cat.760.jpg,狮子猫
2619,train/cat/cat.8421.jpg,狮子猫
2620,train/dog/dog.6154.jpg,俄罗斯高加索犬
2621,train/cat/cat.11294.jpg,三色猫
2622,train/dog/dog.7494.jpg,斯塔福斗牛梗
2623,train/cat/cat.4335.jpg,日本短尾猫
2624,train/cat/cat.4019.jpg,泰国暹罗猫
2625,train/dog/dog.2241.jpg,拉布拉多
2626,train/cat/cat.9096.jpg,伯曼猫
2627,train/cat/cat.4318.jpg,俄罗斯蓝猫
2628,train/dog/dog.2942.jpg,丝毛梗
2629,train/dog/dog.3316.jpg,中国昆明犬
2630,train/cat/cat.9768.jpg,玳瑁猫
2631,train/cat/cat.11969.jpg,孟买猫
2632,train/cat/cat.1037.jpg,泰国暹罗猫
2633,train/cat/cat.1222.jpg,孟买猫
2634,train/dog/dog.2394.jpg,黑嘴杂种犬
2635,train/cat/cat.12358.jpg,塞尔凯克卷毛猫
2636,train/dog/dog.2565.jpg,杂交狗
2637,train/cat/cat.6109.jpg,美国短毛猫
2638,train/cat/cat.5264.jpg,土耳其安哥拉猫
2639,train/cat/cat.6131.jpg,德文帝王猫
2640,train/cat/cat.4189.jpg,马恩岛猫
2641,train/cat/cat.11328.jpg,泰国暹罗猫
2642,train/cat/cat.10855.jpg,雪鞋猫
2643,train/cat/cat.9843.jpg,德文帝王猫
2644,train/dog/dog.10211.jpg,比特狗
2645,train/dog/dog.2340.jpg,拉布拉多
2646,train/dog/dog.8814.jpg,俄罗斯玩具犬
2647,train/cat/cat.2381.jpg,埃及猫
2648,train/cat/cat.6469.jpg,孟买猫
2649,train/dog/dog.752.jpg,迷你雪纳瑞
2650,train/dog/dog.12071.jpg,穆托尔猎犬
2651,train/dog/dog.3565.jpg,中亚牧羊犬
2652,train/cat/cat.9312.jpg,奶牛猫
2653,train/cat/cat.9850.jpg,美国硬毛猫
2654,train/cat/cat.12320.jpg,虎斑猫
2655,train/cat/cat.11571.jpg,西伯利亚猫
2656,train/dog/dog.4420.jpg,斯塔比嚎犬
2657,train/dog/dog.1097.jpg,可卡
2658,train/cat/cat.11092.jpg,中国狸花猫
2659,train/cat/cat.9481.jpg,孟买猫
2660,train/cat/cat.340.jpg,雪鞋猫
2661,train/cat/cat.7075.jpg,中国狸花猫
2662,train/cat/cat.10573.jpg,狮子猫
2663,train/cat/cat.11202.jpg,孟买猫
2664,train/cat/cat.3824.jpg,雪鞋猫
2665,train/cat/cat.2374.jpg,德文帝王猫
2666,train/cat/cat.4402.jpg,短毛家猫
2667,train/cat/cat.10466.jpg,土耳其梵猫
2668,train/dog/dog.8288.jpg,费斯特山狗
2669,train/dog/dog.11198.jpg,虎斑犬
2670,train/dog/dog.158.jpg,比特狗
2671,train/dog/dog.7514.jpg,爱斯基摩犬
2672,train/dog/dog.1593.jpg,拉萨犬
2673,train/cat/cat.138.jpg,狮子猫
2674,train/dog/dog.4563.jpg,斯塔福斗牛梗
2675,train/cat/cat.9509.jpg,布偶猫
2676,train/cat/cat.3805.jpg,欧洲短毛猫
2677,train/dog/dog.11605.jpg,德国粗毛指示猎犬
2678,train/cat/cat.2430.jpg,孟买猫
2679,train/cat/cat.7397.jpg,美国硬毛猫
2680,train/cat/cat.10063.jpg,中国狸花猫
2681,train/cat/cat.5478.jpg,埃及猫
2682,train/cat/cat.11542.jpg,欧洲短毛猫
2683,train/dog/dog.11502.jpg,迷你鹿犬
2684,train/dog/dog.11859.jpg,马尔济斯
2685,train/dog/dog.3447.jpg,卷毛比熊犬
2686,train/cat/cat.4164.jpg,巴比诺猫
2687,train/dog/dog.6450.jpg,哈士奇犬
2688,train/cat/cat.11960.jpg,奶牛猫
2689,train/cat/cat.8400.jpg,孟买猫
2690,train/dog/dog.6332.jpg,切萨皮克海湾寻回犬
2691,train/cat/cat.3230.jpg,哈瓦那棕猫
2692,train/dog/dog.10794.jpg,猎浣熊犬
2693,train/cat/cat.11764.jpg,三色猫
2694,train/cat/cat.2301.jpg,孟买猫
2695,train/dog/dog.6710.jpg,黑褐弗吉尼亚猎狐犬
2696,train/dog/dog.6196.jpg,斯塔福斗牛梗
2697,train/dog/dog.163.jpg,斯塔福斗牛梗
2698,train/cat/cat.10692.jpg,孟买猫
2699,train/dog/dog.9469.jpg,拉布拉多
2700,train/dog/dog.1907.jpg,京巴
2701,train/cat/cat.3071.jpg,中国狸花猫
2702,train/dog/dog.9670.jpg,德牧/德国牧羊犬
2703,train/cat/cat.6102.jpg,科拉特猫
2704,train/dog/dog.9995.jpg,罗威纳犬
2705,train/dog/dog.11541.jpg,吉娃娃犬
2706,train/cat/cat.626.jpg,挪威森林猫
2707,train/cat/cat.1601.jpg,奶牛猫
2708,train/cat/cat.9089.jpg,雪鞋猫
2709,train/dog/dog.6354.jpg,波兰低地牧羊犬
2710,train/cat/cat.10715.jpg,缅因猫
2711,train/dog/dog.4071.jpg,蛋糕罐罐狗
2712,train/cat/cat.11162.jpg,挪威森林猫
2713,train/cat/cat.3272.jpg,中国狸花猫
2714,train/cat/cat.6267.jpg,中国狸花猫
2715,train/cat/cat.8325.jpg,澳大利亚雾猫
2716,train/dog/dog.11015.jpg,比格猎犬
2717,train/dog/dog.6986.jpg,喜乐蒂
2718,train/cat/cat.5227.jpg,奶牛猫
2719,train/cat/cat.8249.jpg,澳大利亚雾猫
2720,train/dog/dog.516.jpg,威尔士柯基
2721,train/cat/cat.3851.jpg,狮子猫
2722,train/dog/dog.2588.jpg,大瑞士山地犬
2723,train/cat/cat.7403.jpg,中华田园猫
2724,train/cat/cat.8081.jpg,玳瑁猫
2725,train/cat/cat.8499.jpg,中国狸花猫
2726,train/cat/cat.6789.jpg,美国硬毛猫
2727,train/cat/cat.3569.jpg,狮子猫
2728,train/dog/dog.2824.jpg,拉布拉多
2729,train/cat/cat.4029.jpg,美国硬毛猫
2730,train/cat/cat.8417.jpg,英国短毛猫
2731,train/dog/dog.9156.jpg,澳大利亚梗
2732,train/cat/cat.4446.jpg,三色猫
2733,train/cat/cat.10214.jpg,中国狸花猫
2734,train/cat/cat.4360.jpg,奶牛猫
2735,train/cat/cat.8481.jpg,美国硬毛猫
2736,train/dog/dog.10926.jpg,喜乐蒂
2737,train/cat/cat.9198.jpg,家猫
2738,train/cat/cat.1433.jpg,美国短毛猫
2739,train/dog/dog.3509.jpg,澳大利亚梗
2740,train/dog/dog.7209.jpg,史宾格犬
2741,train/dog/dog.9157.jpg,意大利灵缇犬
2742,train/dog/dog.9529.jpg,威玛猎犬
2743,train/cat/cat.11462.jpg,三色猫
2744,train/cat/cat.1363.jpg,哈瓦那棕猫
2745,train/dog/dog.10895.jpg,金毛犬
2746,train/cat/cat.6767.jpg,四川简州猫
2747,train/cat/cat.1834.jpg,埃及猫
2748,train/cat/cat.5422.jpg,英国长毛猫
2749,train/cat/cat.8062.jpg,泰国暹罗猫
2750,train/dog/dog.9533.jpg,斯塔福斗牛梗
2751,train/cat/cat.4761.jpg,美国短毛猫
2752,train/dog/dog.6263.jpg,威尔士柯基
2753,train/dog/dog.1696.jpg,罗威纳犬
2754,train/cat/cat.8423.jpg,土耳其梵猫
2755,train/dog/dog.12270.jpg,恩特雷布赫山地犬
2756,train/cat/cat.2844.jpg,科拉特猫
2757,train/cat/cat.4258.jpg,玳瑁猫
2758,train/cat/cat.10975.jpg,短毛家猫
2759,train/dog/dog.2200.jpg,斯莫兰德猎犬
2760,train/dog/dog.4090.jpg,迷你鹿犬
2761,train/cat/cat.3184.jpg,巴比诺猫
2762,train/dog/dog.3950.jpg,波兰猎犬
2763,train/dog/dog.10822.jpg,杰克罗素梗
2764,train/dog/dog.1981.jpg,爱尔兰梗
2765,train/cat/cat.2989.jpg,土耳其梵猫
2766,train/dog/dog.3206.jpg,史宾格犬
2767,train/cat/cat.7026.jpg,美国短毛猫
2768,train/dog/dog.7448.jpg,八哥犬
2769,train/cat/cat.479.jpg,虎斑猫
2770,train/cat/cat.751.jpg,亚洲猫
2771,train/cat/cat.1195.jpg,雪鞋猫
2772,train/dog/dog.3929.jpg,希腊猎犬
2773,train/dog/dog.5760.jpg,白英国斗牛犬
2774,train/dog/dog.11095.jpg,安纳托利亚牧羊犬
2775,train/cat/cat.752.jpg,中国狸花猫
2776,train/dog/dog.8030.jpg,爱尔兰猎狼犬
2777,train/dog/dog.1823.jpg,罗威纳犬
2778,train/dog/dog.7058.jpg,中华田园犬
2779,train/dog/dog.5935.jpg,拳师犬
2780,train/cat/cat.8596.jpg,塞尔凯克卷毛猫
2781,train/dog/dog.12293.jpg,非动物
2782,train/cat/cat.263.jpg,孟买猫
2783,train/cat/cat.3900.jpg,中国狸花猫
2784,train/cat/cat.11152.jpg,布偶猫
2785,train/cat/cat.3397.jpg,孟买猫
2786,train/cat/cat.6135.jpg,埃及猫
2787,train/dog/dog.10251.jpg,美国玩具㹴
2788,train/dog/dog.5445.jpg,法国黑白色犬
2789,train/cat/cat.2965.jpg,马恩岛猫
2790,train/cat/cat.9183.jpg,布偶猫
2791,train/dog/dog.3922.jpg,比利时牧羊犬
2792,train/dog/dog.5735.jpg,哈士奇犬
2793,train/cat/cat.3779.jpg,雪鞋猫
2794,train/dog/dog.4239.jpg,巴吉度犬
2795,train/dog/dog.260.jpg,虎斑犬
2796,train/dog/dog.9973.jpg,博美
2797,train/cat/cat.5255.jpg,土猫
2798,train/cat/cat.636.jpg,新加坡猫
2799,train/cat/cat.3946.jpg,奶牛猫
2800,train/dog/dog.4677.jpg,树丛竞走猎浣熊犬
2801,train/cat/cat.1291.jpg,美国短毛猫
2802,train/cat/cat.9064.jpg,波斯猫
2803,train/cat/cat.11815.jpg,雪鞋猫
2804,train/cat/cat.4136.jpg,中国狸花猫
2805,train/cat/cat.3399.jpg,孟买猫
2806,train/cat/cat.2428.jpg,孟买猫
2807,train/dog/dog.8257.jpg,非动物
2808,train/dog/dog.10644.jpg,拉布拉多
2809,train/dog/dog.12418.jpg,蝴蝶犬
2810,train/dog/dog.4815.jpg,波希米亚牧羊犬
2811,train/cat/cat.957.jpg,土耳其安哥拉猫
2812,train/cat/cat.3503.jpg,苏格兰折耳猫
2813,train/cat/cat.9191.jpg,泰国暹罗猫
2814,train/dog/dog.77.jpg,德国狐狸犬
2815,train/cat/cat.9353.jpg,中国狸花猫
2816,train/cat/cat.3504.jpg,家猫
2817,train/cat/cat.7960.jpg,美国硬毛猫
2818,train/dog/dog.9950.jpg,可卡
2819,train/cat/cat.6715.jpg,狮子猫
2820,train/cat/cat.2661.jpg,孟买猫
2821,train/dog/dog.8016.jpg,安纳托利亚牧羊犬
2822,train/dog/dog.6280.jpg,拉布拉多
2823,train/dog/dog.11380.jpg,罗得西亚脊背犬
2824,train/cat/cat.1660.jpg,孟买猫
2825,train/cat/cat.9853.jpg,缅因猫
2826,train/dog/dog.7394.jpg,比利时牧羊犬
2827,train/cat/cat.8166.jpg,雪鞋猫
2828,train/cat/cat.3756.jpg,雪鞋猫
2829,train/cat/cat.4297.jpg,中国狸花猫
2830,train/cat/cat.9238.jpg,玳瑁猫
2831,train/dog/dog.3610.jpg,意大利灵缇犬
2832,train/cat/cat.421.jpg,奶牛猫
2833,train/cat/cat.982.jpg,中国狸花猫
2834,train/cat/cat.6818.jpg,中国狸花猫
2835,train/cat/cat.3927.jpg,家猫
2836,train/cat/cat.12352.jpg,俄罗斯蓝猫
2837,train/cat/cat.8173.jpg,土猫
2838,train/cat/cat.5645.jpg,缅甸猫
2839,train/dog/dog.7623.jpg,杜宾犬
2840,train/cat/cat.300.jpg,非洲野猫
2841,train/cat/cat.4750.jpg,狮子猫
2842,train/cat/cat.11603.jpg,泰国暹罗猫
2843,train/cat/cat.4862.jpg,缅因猫
2844,train/cat/cat.7528.jpg,孟买猫
2845,train/dog/dog.5099.jpg,日本土佐犬
2846,train/cat/cat.12317.jpg,哈瓦那棕猫
2847,train/dog/dog.5186.jpg,迷你雪纳瑞
2848,train/cat/cat.8504.jpg,威尔士柯基
2849,train/dog/dog.12202.jpg,牛头梗
2850,train/dog/dog.2149.jpg,白色德国牧羊犬
2851,train/cat/cat.10748.jpg,三色猫
2852,train/cat/cat.6164.jpg,玳瑁猫
2853,train/dog/dog.497.jpg,拳师犬
2854,train/dog/dog.3628.jpg,杂交狗
2855,train/dog/dog.6842.jpg,拉布拉多
2856,train/cat/cat.11812.jpg,家猫
2857,train/cat/cat.11614.jpg,美国硬毛猫
2858,train/cat/cat.1151.jpg,美国短毛猫
2859,train/dog/dog.5294.jpg,比特狗
2860,train/dog/dog.10891.jpg,波兰低地牧羊犬
2861,train/cat/cat.642.jpg,玳瑁猫
2862,train/dog/dog.410.jpg,中国昆明犬
2863,train/dog/dog.2373.jpg,威尔士牧羊犬
2864,train/cat/cat.1667.jpg,中国狸花猫
2865,train/dog/dog.11789.jpg,蒙古獒
2866,train/dog/dog.7263.jpg,卷毛比熊犬
2867,train/dog/dog.4304.jpg,德牧/德国牧羊犬
2868,train/cat/cat.4223.jpg,巴厘猫
2869,train/cat/cat.4561.jpg,埃及猫
2870,train/dog/dog.5858.jpg,斯塔福斗牛梗
2871,train/dog/dog.10324.jpg,拉布拉多
2872,train/cat/cat.11319.jpg,东方双色猫
2873,train/cat/cat.12278.jpg,奶牛猫
2874,train/cat/cat.2346.jpg,波米拉猫
2875,train/dog/dog.12063.jpg,拉布拉多
2876,train/dog/dog.7389.jpg,卷毛比熊犬
2877,train/dog/dog.4790.jpg,西高地白梗
2878,train/dog/dog.5116.jpg,中华田园犬
2879,train/dog/dog.4924.jpg,德牧/德国牧羊犬
2880,train/cat/cat.813.jpg,土猫
2881,train/dog/dog.2537.jpg,硬毛维兹拉犬
2882,train/cat/cat.3119.jpg,欧洲短毛猫
2883,train/dog/dog.9818.jpg,英国獒犬
2884,train/dog/dog.5744.jpg,田特菲㹴
2885,train/dog/dog.9203.jpg,平毛巡回猎犬
2886,train/cat/cat.3345.jpg,非动物
2887,train/cat/cat.7692.jpg,孟买猫
2888,train/cat/cat.4521.jpg,玳瑁猫
2889,train/cat/cat.874.jpg,挪威森林猫
2890,train/dog/dog.5041.jpg,澳洲野狗
2891,train/cat/cat.6423.jpg,孟买猫
2892,train/cat/cat.6847.jpg,巴厘猫
2893,train/dog/dog.5791.jpg,埃什特雷拉山犬
2894,train/dog/dog.12256.jpg,中国沙皮犬
2895,train/dog/dog.7046.jpg,波士顿梗犬
2896,train/cat/cat.7249.jpg,奶牛猫
2897,train/dog/dog.1821.jpg,切萨皮克海湾寻回犬
2898,train/cat/cat.2585.jpg,三色猫
2899,train/dog/dog.2284.jpg,圣伯纳犬
2900,train/cat/cat.2553.jpg,玳瑁猫
2901,train/dog/dog.8229.jpg,斯塔福斗牛梗
2902,train/cat/cat.1200.jpg,狮子猫
2903,train/cat/cat.10369.jpg,美国硬毛猫
2904,train/dog/dog.4107.jpg,黑嘴杂种犬
2905,train/dog/dog.5052.jpg,爱尔兰猎狼犬
2906,train/cat/cat.3189.jpg,孟买猫
2907,train/cat/cat.3651.jpg,欧洲短毛猫
2908,train/cat/cat.6475.jpg,肯尼亚猫
2909,train/cat/cat.739.jpg,土耳其梵猫
2910,train/cat/cat.6237.jpg,俄罗斯蓝猫
